date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:45	694544/694544	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-brands-400.svg	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:46	207100/207100	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-light-300.woff	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-light-300.woff	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:47	400560/400560	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-light-300.ttf	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:47	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400d41d.eot	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:48	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400.eot	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:51	191300/191300	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400.woff	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:51	145152/145152	---M--	200	added ('OK')	font/woff2	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400.woff2	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:53	1925494/1925494	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Dec%202020%2005:57:18%20GMT	https://thememxpro.com/html/hactora/fonts/fa-light-300.svg	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-light-300.svg	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:53	369336/369336	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400.ttf	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:54	117452/117452	---M--	200	added ('OK')	font/woff2	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900.woff2	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:55	313900/313900	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900d41d.eot	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:56	155948/155948	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900.woff	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:58	313900/313900	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900.eot	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:33:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jul%202023%2016:03:53%20GMT	https://thememxpro.com/html/hactora/css/owl.video.play.png	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/css/owl.video.play.b8.delayed	(from https://thememxpro.com/html/hactora/css/owl.css)
21:33:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jul%202023%2016:03:53%20GMT	https://thememxpro.com/html/hactora/css/mCSB_buttons.html	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/css/mCSB_buttons.html	(from https://thememxpro.com/html/hactora/css/jquery.mCustomScrollbar.min.css)
21:34:00	313620/313620	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202019%2016:20:40%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900.ttf	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:34:08	1735309/1735309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Dec%202020%2005:57:18%20GMT	https://thememxpro.com/html/hactora/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-regular-400.svg	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
21:34:10	1403648/1403648	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Dec%202020%2005:57:18%20GMT	https://thememxpro.com/html/hactora/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/Hi/thememxpro.com/html/hactora/fonts/fa-solid-900.svg	(from https://thememxpro.com/html/hactora/css/font-awesome.css)
